datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed
10/06/2012 15:00,4,0,0,1,24.6,31.06,46,27.9993
10/06/2012 16:00,4,0,0,1,24.6,31.06,43,35.0008
10/06/2012 17:00,4,0,0,1,22.14,25.76,49,26.0027
10/06/2012 18:00,4,0,0,1,21.32,25,48,27.9993
10/06/2012 19:00,4,0,0,1,19.68,23.485,55,15.0013
10/06/2012 20:00,4,0,0,1,19.68,23.485,55,16.9979
10/06/2012 21:00,4,0,0,1,18.86,22.725,59,8.9981
10/06/2012 22:00,4,0,0,1,18.04,21.97,62,8.9981
10/06/2012 23:00,4,0,0,1,18.04,21.97,62,8.9981
10/07/2012 0:00,4,0,0,1,18.04,21.97,62,11.0014
10/07/2012 1:00,4,0,0,1,18.04,21.97,54,15.0013
10/07/2012 2:00,4,0,0,1,17.22,21.21,62,8.9981
10/07/2012 3:00,4,0,0,2,18.04,21.97,62,8.9981
10/07/2012 4:00,4,0,0,2,18.04,21.97,54,16.9979
10/07/2012 5:00,4,0,0,2,18.04,21.97,54,8.9981
10/07/2012 6:00,4,0,0,2,18.04,21.97,54,12.998
10/07/2012 7:00,4,0,0,3,17.22,21.21,58,11.0014
10/07/2012 8:00,4,0,0,3,17.22,21.21,67,8.9981
10/07/2012 9:00,4,0,0,3,16.4,20.455,71,8.9981
10/07/2012 10:00,4,0,0,2,17.22,21.21,67,12.998
10/07/2012 11:00,4,0,0,2,17.22,21.21,71,7.0015
10/07/2012 12:00,4,0,0,2,17.22,21.21,71,0
10/07/2012 13:00,4,0,0,2,18.04,21.97,72,6.0032
10/07/2012 14:00,4,0,0,2,18.04,21.97,67,0
10/07/2012 15:00,4,0,0,3,17.22,21.21,77,8.9981
10/07/2012 16:00,4,0,0,3,16.4,20.455,82,11.0014
10/07/2012 17:00,4,0,0,3,16.4,20.455,82,15.0013
10/07/2012 18:00,4,0,0,3,16.4,20.455,82,12.998
10/07/2012 19:00,4,0,0,2,16.4,20.455,82,7.0015
10/07/2012 20:00,4,0,0,1,16.4,20.455,82,8.9981
10/07/2012 21:00,4,0,0,1,15.58,19.695,87,7.0015
10/07/2012 22:00,4,0,0,1,15.58,19.695,87,8.9981
10/07/2012 23:00,4,0,0,1,14.76,17.425,93,8.9981
10/08/2012 0:00,4,1,0,1,15.58,19.695,76,19.0012
10/08/2012 1:00,4,1,0,1,13.94,16.665,87,11.0014
10/08/2012 2:00,4,1,0,1,13.94,16.665,81,12.998
10/08/2012 3:00,4,1,0,1,13.94,17.425,81,7.0015
10/08/2012 4:00,4,1,0,1,13.12,16.665,87,8.9981
10/08/2012 5:00,4,1,0,1,13.94,15.91,76,15.0013
10/08/2012 6:00,4,1,0,1,13.94,17.425,76,7.0015
10/08/2012 7:00,4,1,0,2,13.94,16.665,76,11.0014
10/08/2012 8:00,4,1,0,2,14.76,17.425,71,15.0013
10/08/2012 9:00,4,1,0,2,15.58,19.695,66,11.0014
10/08/2012 10:00,4,1,0,2,15.58,19.695,68,8.9981
10/08/2012 11:00,4,1,0,2,16.4,20.455,62,6.0032
10/08/2012 12:00,4,1,0,2,17.22,21.21,63,11.0014
10/08/2012 13:00,4,1,0,2,17.22,21.21,62,12.998
10/08/2012 14:00,4,1,0,2,17.22,21.21,58,7.0015
10/08/2012 15:00,4,1,0,3,17.22,21.21,58,12.998
10/08/2012 16:00,4,1,0,3,17.22,21.21,58,12.998
10/08/2012 17:00,4,1,0,2,17.22,21.21,66,16.9979
10/08/2012 18:00,4,1,0,2,17.22,21.21,66,19.0012
10/08/2012 19:00,4,1,0,2,16.4,20.455,71,16.9979
10/08/2012 20:00,4,1,0,3,16.4,20.455,71,15.0013
10/08/2012 21:00,4,1,0,2,16.4,20.455,76,15.0013
10/08/2012 22:00,4,1,0,3,16.4,20.455,76,16.9979
10/08/2012 23:00,4,1,0,2,16.4,20.455,71,15.0013
10/09/2012 0:00,4,0,1,2,15.58,19.695,82,15.0013
10/09/2012 1:00,4,0,1,3,14.76,17.425,87,15.0013
10/09/2012 2:00,4,0,1,3,14.76,16.665,87,16.9979
10/09/2012 3:00,4,0,1,3,14.76,16.665,87,19.0012
10/09/2012 4:00,4,0,1,3,14.76,17.425,87,11.0014
10/09/2012 5:00,4,0,1,2,15.58,19.695,82,12.998
10/09/2012 6:00,4,0,1,2,15.58,19.695,82,16.9979
10/09/2012 7:00,4,0,1,1,15.58,19.695,83,16.9979
10/09/2012 8:00,4,0,1,2,17.22,21.21,80,12.998
10/09/2012 9:00,4,0,1,2,17.22,21.21,77,15.0013
10/09/2012 10:00,4,0,1,2,18.04,21.97,75,15.0013
10/09/2012 11:00,4,0,1,2,19.68,23.485,69,12.998
10/09/2012 12:00,4,0,1,2,19.68,23.485,69,12.998
10/09/2012 13:00,4,0,1,2,20.5,24.24,67,8.9981
10/09/2012 14:00,4,0,1,2,22.14,25.76,64,12.998
10/09/2012 15:00,4,0,1,2,21.32,25,63,11.0014
10/09/2012 16:00,4,0,1,2,20.5,24.24,72,11.0014
10/09/2012 17:00,4,0,1,2,21.32,25,68,11.0014
10/09/2012 18:00,4,0,1,2,20.5,24.24,72,15.0013
10/09/2012 19:00,4,0,1,2,20.5,24.24,72,11.0014
10/09/2012 20:00,4,0,1,2,20.5,24.24,72,11.0014
10/09/2012 21:00,4,0,1,2,19.68,23.485,77,8.9981
10/09/2012 22:00,4,0,1,2,19.68,23.485,77,6.0032
10/09/2012 23:00,4,0,1,2,19.68,23.485,77,6.0032
10/10/2012 0:00,4,0,1,2,18.86,22.725,88,6.0032
10/10/2012 1:00,4,0,1,2,18.86,22.725,88,0
10/10/2012 2:00,4,0,1,2,18.86,22.725,88,0
10/10/2012 3:00,4,0,1,2,18.86,22.725,88,0
10/10/2012 4:00,4,0,1,2,18.86,22.725,88,7.0015
10/10/2012 5:00,4,0,1,2,18.86,22.725,88,6.0032
10/10/2012 6:00,4,0,1,2,18.86,22.725,88,6.0032
10/10/2012 7:00,4,0,1,1,18.86,22.725,82,7.0015
10/10/2012 8:00,4,0,1,1,20.5,24.24,77,11.0014
10/10/2012 9:00,4,0,1,1,22.14,25.76,60,19.0012
10/10/2012 10:00,4,0,1,1,22.96,26.515,52,19.9995
10/10/2012 11:00,4,0,1,1,22.14,25.76,52,12.998
10/10/2012 12:00,4,0,1,1,22.14,25.76,56,15.0013
10/10/2012 13:00,4,0,1,1,22.96,26.515,49,0
10/10/2012 14:00,4,0,1,1,24.6,31.06,40,11.0014
10/10/2012 15:00,4,0,1,1,24.6,31.06,40,11.0014
10/10/2012 16:00,4,0,1,1,24.6,31.06,40,15.0013
10/10/2012 17:00,4,0,1,1,23.78,27.275,43,15.0013
10/10/2012 18:00,4,0,1,2,22.96,26.515,49,11.0014
10/10/2012 19:00,4,0,1,2,22.96,26.515,46,39.0007
10/10/2012 20:00,4,0,1,1,21.32,25,48,32.9975
10/10/2012 21:00,4,0,1,1,20.5,24.24,51,23.9994
10/10/2012 22:00,4,0,1,1,18.86,22.725,55,19.9995
10/10/2012 23:00,4,0,1,1,18.04,21.97,58,12.998
10/11/2012 0:00,4,0,1,1,18.04,21.97,51,8.9981
10/11/2012 1:00,4,0,1,1,18.04,21.97,47,12.998
10/11/2012 2:00,4,0,1,1,17.22,21.21,50,8.9981
10/11/2012 3:00,4,0,1,1,17.22,21.21,47,19.9995
10/11/2012 4:00,4,0,1,1,16.4,20.455,50,16.9979
10/11/2012 5:00,4,0,1,1,14.76,17.425,50,11.0014
10/11/2012 6:00,4,0,1,1,14.76,17.425,50,11.0014
10/11/2012 7:00,4,0,1,1,14.76,16.665,50,16.9979
10/11/2012 8:00,4,0,1,1,15.58,19.695,46,26.0027
10/11/2012 9:00,4,0,1,1,16.4,20.455,43,26.0027
10/11/2012 10:00,4,0,1,1,18.04,21.97,41,23.9994
10/11/2012 11:00,4,0,1,1,18.86,22.725,36,0
10/11/2012 12:00,4,0,1,1,18.86,22.725,36,0
10/11/2012 13:00,4,0,1,1,20.5,24.24,31,7.0015
10/11/2012 14:00,4,0,1,1,21.32,25,32,6.0032
10/11/2012 15:00,4,0,1,1,21.32,25,34,11.0014
10/11/2012 16:00,4,0,1,1,20.5,24.24,36,8.9981
10/11/2012 17:00,4,0,1,1,20.5,24.24,39,19.0012
10/11/2012 18:00,4,0,1,1,18.86,22.725,44,11.0014
10/11/2012 19:00,4,0,1,1,18.04,21.97,51,8.9981
10/11/2012 20:00,4,0,1,1,17.22,21.21,62,11.0014
10/11/2012 21:00,4,0,1,1,17.22,21.21,62,8.9981
10/11/2012 22:00,4,0,1,1,16.4,20.455,66,11.0014
10/11/2012 23:00,4,0,1,1,17.22,21.21,58,6.0032
10/12/2012 0:00,4,0,1,1,16.4,20.455,66,7.0015
10/12/2012 1:00,4,0,1,1,16.4,20.455,66,6.0032
10/12/2012 2:00,4,0,1,1,16.4,20.455,66,6.0032
10/12/2012 3:00,4,0,1,1,14.76,18.18,76,6.0032
10/12/2012 4:00,4,0,1,1,14.76,18.18,76,7.0015
10/12/2012 5:00,4,0,1,1,14.76,18.18,81,6.0032
10/12/2012 6:00,4,0,1,1,13.94,17.425,81,6.0032
10/12/2012 7:00,4,0,1,1,14.76,18.18,81,6.0032
10/12/2012 8:00,4,0,1,1,17.22,21.21,71,6.0032
10/12/2012 9:00,4,0,1,1,20.5,24.24,39,19.9995
10/12/2012 10:00,4,0,1,1,21.32,25,36,19.9995
10/12/2012 11:00,4,0,1,1,22.14,25.76,37,23.9994
10/12/2012 12:00,4,0,1,1,22.14,25.76,39,31.0009
10/12/2012 13:00,4,0,1,1,22.96,26.515,37,26.0027
10/12/2012 14:00,4,0,1,1,22.96,26.515,37,31.0009
10/12/2012 15:00,4,0,1,1,21.32,25,42,30.0026
10/12/2012 16:00,4,0,1,1,18.86,22.725,41,23.9994
10/12/2012 17:00,4,0,1,1,18.86,22.725,38,26.0027
10/12/2012 18:00,4,0,1,1,18.04,21.97,38,19.9995
10/12/2012 19:00,4,0,1,1,17.22,21.21,41,15.0013
10/12/2012 20:00,4,0,1,1,17.22,21.21,47,8.9981
10/12/2012 21:00,4,0,1,1,16.4,20.455,54,12.998
10/12/2012 22:00,4,0,1,1,16.4,20.455,47,19.9995
10/12/2012 23:00,4,0,1,1,14.76,17.425,57,12.998
10/13/2012 0:00,4,0,0,1,14.76,18.18,57,6.0032
10/13/2012 1:00,4,0,0,1,13.94,16.665,53,8.9981
10/13/2012 2:00,4,0,0,1,13.94,16.665,53,12.998
10/13/2012 3:00,4,0,0,1,13.12,15.15,66,15.0013
10/13/2012 4:00,4,0,0,1,12.3,15.15,65,11.0014
10/13/2012 5:00,4,0,0,1,12.3,14.395,61,12.998
10/13/2012 6:00,4,0,0,1,12.3,14.395,61,12.998
10/13/2012 7:00,4,0,0,1,12.3,15.15,61,11.0014
10/13/2012 8:00,4,0,0,1,13.94,17.425,53,7.0015
10/13/2012 9:00,4,0,0,1,14.76,18.18,50,6.0032
10/13/2012 10:00,4,0,0,1,16.4,20.455,43,0
10/13/2012 11:00,4,0,0,1,17.22,21.21,35,8.9981
10/13/2012 12:00,4,0,0,1,18.04,21.97,35,0
10/13/2012 13:00,4,0,0,1,18.86,22.725,36,12.998
10/13/2012 14:00,4,0,0,1,19.68,23.485,33,12.998
10/13/2012 15:00,4,0,0,1,20.5,24.24,36,12.998
10/13/2012 16:00,4,0,0,1,20.5,24.24,31,12.998
10/13/2012 17:00,4,0,0,1,18.86,22.725,38,11.0014
10/13/2012 18:00,4,0,0,1,18.86,22.725,44,8.9981
10/13/2012 19:00,4,0,0,1,18.04,21.97,44,11.0014
10/13/2012 20:00,4,0,0,1,16.4,20.455,54,6.0032
10/13/2012 21:00,4,0,0,1,16.4,20.455,58,12.998
10/13/2012 22:00,4,0,0,1,16.4,20.455,62,0
10/13/2012 23:00,4,0,0,1,17.22,21.21,58,19.9995
10/14/2012 0:00,4,0,0,1,16.4,20.455,71,16.9979
10/14/2012 1:00,4,0,0,1,17.22,21.21,77,19.0012
10/14/2012 2:00,4,0,0,1,16.4,20.455,76,6.0032
10/14/2012 3:00,4,0,0,1,17.22,21.21,77,19.9995
10/14/2012 4:00,4,0,0,1,17.22,21.21,77,19.0012
10/14/2012 5:00,4,0,0,1,16.4,20.455,82,12.998
10/14/2012 6:00,4,0,0,1,16.4,20.455,82,11.0014
10/14/2012 7:00,4,0,0,1,17.22,21.21,82,15.0013
10/14/2012 8:00,4,0,0,1,18.04,21.97,77,12.998
10/14/2012 9:00,4,0,0,2,19.68,23.485,67,19.0012
10/14/2012 10:00,4,0,0,1,22.14,25.76,56,12.998
10/14/2012 11:00,4,0,0,1,22.96,26.515,52,19.9995
10/14/2012 12:00,4,0,0,1,25.42,31.06,46,22.0028
10/14/2012 13:00,4,0,0,1,26.24,31.06,41,30.0026
10/14/2012 14:00,4,0,0,1,27.06,31.06,39,27.9993
10/14/2012 15:00,4,0,0,1,27.06,31.06,39,27.9993
10/14/2012 16:00,4,0,0,1,26.24,31.06,41,19.9995
10/14/2012 17:00,4,0,0,1,26.24,31.06,44,12.998
10/14/2012 18:00,4,0,0,1,23.78,27.275,60,16.9979
10/14/2012 19:00,4,0,0,1,22.96,26.515,64,15.0013
10/14/2012 20:00,4,0,0,1,22.14,25.76,73,15.0013
10/14/2012 21:00,4,0,0,1,22.96,26.515,73,30.0026
10/14/2012 22:00,4,0,0,1,22.96,26.515,73,26.0027
10/14/2012 23:00,4,0,0,2,22.96,26.515,68,19.0012
10/15/2012 0:00,4,0,1,2,22.96,26.515,73,16.9979
10/15/2012 1:00,4,0,1,2,23.78,27.275,64,26.0027
10/15/2012 2:00,4,0,1,2,23.78,27.275,64,23.9994
10/15/2012 3:00,4,0,1,2,22.96,26.515,73,16.9979
10/15/2012 4:00,4,0,1,2,22.96,26.515,68,15.0013
10/15/2012 5:00,4,0,1,2,22.96,26.515,73,19.0012
10/15/2012 6:00,4,0,1,2,22.96,26.515,73,19.9995
10/15/2012 7:00,4,0,1,2,23.78,27.275,68,22.0028
10/15/2012 8:00,4,0,1,2,24.6,30.305,64,26.0027
10/15/2012 9:00,4,0,1,3,24.6,29.545,69,26.0027
10/15/2012 10:00,4,0,1,2,24.6,29.545,73,26.0027
10/15/2012 11:00,4,0,1,2,24.6,29.545,73,26.0027
10/15/2012 12:00,4,0,1,3,24.6,28.79,78,22.0028
10/15/2012 13:00,4,0,1,2,22.96,26.515,88,15.0013
10/15/2012 14:00,4,0,1,2,24.6,28.79,78,19.0012
10/15/2012 15:00,4,0,1,1,24.6,28.79,78,22.0028
10/15/2012 16:00,4,0,1,1,22.96,26.515,64,19.9995
10/15/2012 17:00,4,0,1,1,22.96,26.515,64,16.9979
10/15/2012 18:00,4,0,1,3,22.14,25.76,77,8.9981
10/15/2012 19:00,4,0,1,3,21.32,25,83,6.0032
10/15/2012 20:00,4,0,1,2,21.32,25,72,26.0027
10/15/2012 21:00,4,0,1,1,21.32,25,59,22.0028
10/15/2012 22:00,4,0,1,1,20.5,24.24,59,19.0012
10/15/2012 23:00,4,0,1,1,18.86,22.725,63,15.0013
10/16/2012 0:00,4,0,1,1,18.86,22.725,63,26.0027
10/16/2012 1:00,4,0,1,1,18.04,21.97,67,12.998
10/16/2012 2:00,4,0,1,1,18.04,21.97,67,8.9981
10/16/2012 3:00,4,0,1,1,17.22,21.21,67,7.0015
10/16/2012 4:00,4,0,1,1,17.22,21.21,67,11.0014
10/16/2012 5:00,4,0,1,1,17.22,21.21,67,16.9979
10/16/2012 6:00,4,0,1,1,17.22,21.21,67,11.0014
10/16/2012 7:00,4,0,1,1,17.22,21.21,67,6.0032
10/16/2012 8:00,4,0,1,1,18.04,21.97,62,0
10/16/2012 9:00,4,0,1,1,19.68,23.485,55,16.9979
10/16/2012 10:00,4,0,1,1,20.5,24.24,48,19.0012
10/16/2012 11:00,4,0,1,1,20.5,24.24,45,27.9993
10/16/2012 12:00,4,0,1,2,21.32,25,45,22.0028
10/16/2012 13:00,4,0,1,1,21.32,25,45,19.0012
10/16/2012 14:00,4,0,1,1,22.14,25.76,39,16.9979
10/16/2012 15:00,4,0,1,1,22.14,25.76,41,22.0028
10/16/2012 16:00,4,0,1,1,22.14,25.76,39,19.0012
10/16/2012 17:00,4,0,1,1,21.32,25,39,12.998
10/16/2012 18:00,4,0,1,1,20.5,24.24,42,11.0014
10/16/2012 19:00,4,0,1,1,19.68,23.485,48,0
10/16/2012 20:00,4,0,1,1,18.86,22.725,55,0
10/16/2012 21:00,4,0,1,1,18.86,22.725,63,0
10/16/2012 22:00,4,0,1,1,16.4,20.455,71,6.0032
10/16/2012 23:00,4,0,1,1,16.4,20.455,71,0
10/17/2012 0:00,4,0,1,1,15.58,19.695,76,0
10/17/2012 1:00,4,0,1,1,15.58,19.695,76,0
10/17/2012 2:00,4,0,1,1,15.58,19.695,76,0
10/17/2012 3:00,4,0,1,1,14.76,18.94,87,0
10/17/2012 4:00,4,0,1,1,14.76,18.18,81,6.0032
10/17/2012 5:00,4,0,1,2,14.76,18.94,81,0
10/17/2012 6:00,4,0,1,1,15.58,19.695,82,0
10/17/2012 7:00,4,0,1,1,14.76,18.18,81,7.0015
10/17/2012 8:00,4,0,1,2,16.4,20.455,76,0
10/17/2012 9:00,4,0,1,2,17.22,21.21,77,0
10/17/2012 10:00,4,0,1,2,18.86,22.725,67,0
10/17/2012 11:00,4,0,1,2,20.5,24.24,51,6.0032
10/17/2012 12:00,4,0,1,2,21.32,25,48,11.0014
10/17/2012 13:00,4,0,1,2,22.14,25.76,49,8.9981
10/17/2012 14:00,4,0,1,2,22.96,26.515,43,11.0014
10/17/2012 15:00,4,0,1,2,23.78,27.275,43,15.0013
10/17/2012 16:00,4,0,1,1,22.96,26.515,52,12.998
10/17/2012 17:00,4,0,1,1,22.14,25.76,56,7.0015
10/17/2012 18:00,4,0,1,1,21.32,25,59,11.0014
10/17/2012 19:00,4,0,1,1,20.5,24.24,72,12.998
10/17/2012 20:00,4,0,1,1,20.5,24.24,72,8.9981
10/17/2012 21:00,4,0,1,1,18.86,22.725,82,12.998
10/17/2012 22:00,4,0,1,1,18.86,22.725,88,16.9979
10/17/2012 23:00,4,0,1,1,18.86,22.725,88,15.0013
10/18/2012 0:00,4,0,1,1,18.86,22.725,88,12.998
10/18/2012 1:00,4,0,1,1,18.86,22.725,82,15.0013
10/18/2012 2:00,4,0,1,1,18.86,22.725,82,12.998
10/18/2012 3:00,4,0,1,1,18.04,21.97,88,15.0013
10/18/2012 4:00,4,0,1,1,18.04,21.97,88,15.0013
10/18/2012 5:00,4,0,1,1,18.04,21.97,82,15.0013
10/18/2012 6:00,4,0,1,1,18.04,21.97,88,19.9995
10/18/2012 7:00,4,0,1,1,18.04,21.97,88,16.9979
10/18/2012 8:00,4,0,1,1,18.86,22.725,82,16.9979
10/18/2012 9:00,4,0,1,2,20.5,24.24,77,11.0014
10/18/2012 10:00,4,0,1,2,21.32,25,68,15.0013
10/18/2012 11:00,4,0,1,2,22.96,26.515,56,15.0013
10/18/2012 12:00,4,0,1,2,24.6,31.06,53,16.9979
10/18/2012 13:00,4,0,1,1,25.42,31.06,53,23.9994
10/18/2012 14:00,4,0,1,2,25.42,31.06,50,19.9995
10/18/2012 15:00,4,0,1,2,24.6,30.305,60,12.998
10/18/2012 16:00,4,0,1,1,24.6,31.06,56,19.0012
10/18/2012 17:00,4,0,1,2,23.78,27.275,64,22.0028
10/18/2012 18:00,4,0,1,2,22.96,26.515,64,22.0028
10/18/2012 19:00,4,0,1,2,22.96,26.515,68,19.9995
10/18/2012 20:00,4,0,1,2,22.96,26.515,68,16.9979
10/18/2012 21:00,4,0,1,2,22.14,25.76,77,12.998
10/18/2012 22:00,4,0,1,2,22.14,25.76,83,12.998
10/18/2012 23:00,4,0,1,2,22.14,25.76,83,0
10/19/2012 0:00,4,0,1,2,22.96,26.515,83,7.0015
10/19/2012 1:00,4,0,1,3,22.14,25.76,88,0
10/19/2012 2:00,4,0,1,2,22.14,25.76,88,0
10/19/2012 3:00,4,0,1,2,22.96,26.515,83,0
10/19/2012 4:00,4,0,1,2,22.96,26.515,83,0
10/19/2012 5:00,4,0,1,2,22.14,25.76,88,0
10/19/2012 6:00,4,0,1,3,22.14,25.76,94,11.0014
10/19/2012 7:00,4,0,1,3,22.14,25.76,94,0
10/19/2012 8:00,4,0,1,2,22.14,25.76,94,7.0015
10/19/2012 9:00,4,0,1,2,22.14,25.76,94,7.0015
10/19/2012 10:00,4,0,1,2,23.78,27.275,88,12.998
10/19/2012 11:00,4,0,1,1,24.6,28.03,83,12.998
10/19/2012 12:00,4,0,1,1,26.24,30.305,69,15.0013
10/19/2012 13:00,4,0,1,1,25.42,29.545,73,15.0013
10/19/2012 14:00,4,0,1,1,27.06,31.06,61,16.9979
10/19/2012 15:00,4,0,1,1,26.24,30.305,65,19.9995
10/19/2012 16:00,4,0,1,3,25.42,30.305,69,23.9994
10/19/2012 17:00,4,0,1,3,25.42,30.305,69,23.9994
10/19/2012 18:00,4,0,1,1,22.96,26.515,83,7.0015
10/19/2012 19:00,4,0,1,1,22.14,25.76,88,11.0014
10/19/2012 20:00,4,0,1,1,21.32,25,77,12.998
10/19/2012 21:00,4,0,1,1,20.5,24.24,77,0
10/19/2012 22:00,4,0,1,1,20.5,24.24,77,6.0032
10/19/2012 23:00,4,0,1,1,18.86,22.725,88,7.0015
10/20/2012 0:00,4,0,0,1,18.86,22.725,82,8.9981
10/20/2012 1:00,4,0,0,1,18.86,22.725,72,8.9981
10/20/2012 2:00,4,0,0,1,18.04,21.97,77,7.0015
10/20/2012 3:00,4,0,0,1,17.22,21.21,77,8.9981
10/20/2012 4:00,4,0,0,1,18.04,21.97,72,0
10/20/2012 5:00,4,0,0,1,16.4,20.455,82,0
10/20/2012 6:00,4,0,0,1,17.22,21.21,71,0
10/20/2012 7:00,4,0,0,1,16.4,20.455,82,0
10/20/2012 8:00,4,0,0,1,18.86,22.725,67,8.9981
10/20/2012 9:00,4,0,0,1,20.5,24.24,59,8.9981
10/20/2012 10:00,4,0,0,1,21.32,25,52,8.9981
10/20/2012 11:00,4,0,0,1,22.14,25.76,52,15.0013
10/20/2012 12:00,4,0,0,1,22.96,26.515,46,7.0015
10/20/2012 13:00,4,0,0,1,22.96,26.515,43,11.0014
10/20/2012 14:00,4,0,0,1,22.96,26.515,40,0
10/20/2012 15:00,4,0,0,1,22.96,26.515,43,0
10/20/2012 16:00,4,0,0,1,22.14,25.76,42,19.0012
10/20/2012 17:00,4,0,0,1,22.14,25.76,37,15.0013
10/20/2012 18:00,4,0,0,1,21.32,25,39,15.0013
10/20/2012 19:00,4,0,0,1,20.5,24.24,45,8.9981
10/20/2012 20:00,4,0,0,1,20.5,24.24,39,15.0013
10/20/2012 21:00,4,0,0,1,18.86,22.725,47,15.0013
10/20/2012 22:00,4,0,0,1,18.04,21.97,51,7.0015
10/20/2012 23:00,4,0,0,1,17.22,21.21,58,0
10/21/2012 0:00,4,0,0,1,18.04,21.97,54,11.0014
10/21/2012 1:00,4,0,0,1,17.22,21.21,58,15.0013
10/21/2012 2:00,4,0,0,1,16.4,20.455,62,11.0014
10/21/2012 3:00,4,0,0,1,15.58,19.695,66,6.0032
10/21/2012 4:00,4,0,0,1,14.76,17.425,71,11.0014
10/21/2012 5:00,4,0,0,1,15.58,19.695,66,6.0032
10/21/2012 6:00,4,0,0,1,16.4,20.455,62,0
10/21/2012 7:00,4,0,0,1,16.4,20.455,62,0
10/21/2012 8:00,4,0,0,1,17.22,21.21,67,0
10/21/2012 9:00,4,0,0,1,18.86,22.725,55,11.0014
10/21/2012 10:00,4,0,0,1,20.5,24.24,48,19.9995
10/21/2012 11:00,4,0,0,1,21.32,25,44,22.0028
10/21/2012 12:00,4,0,0,1,22.14,25.76,39,22.0028
10/21/2012 13:00,4,0,0,1,22.96,26.515,37,16.9979
10/21/2012 14:00,4,0,0,1,22.96,26.515,35,12.998
10/21/2012 15:00,4,0,0,1,22.96,26.515,35,22.0028
10/21/2012 16:00,4,0,0,1,22.14,25.76,37,15.0013
10/21/2012 17:00,4,0,0,1,21.32,25,39,16.9979
10/21/2012 18:00,4,0,0,1,21.32,25,39,12.998
10/21/2012 19:00,4,0,0,1,20.5,24.24,42,11.0014
10/21/2012 20:00,4,0,0,1,19.68,23.485,44,12.998
10/21/2012 21:00,4,0,0,1,17.22,21.21,54,11.0014
10/21/2012 22:00,4,0,0,1,17.22,21.21,54,0
10/21/2012 23:00,4,0,0,1,18.04,21.97,54,0
10/22/2012 0:00,4,0,1,1,16.4,20.455,62,0
10/22/2012 1:00,4,0,1,1,16.4,20.455,71,0
10/22/2012 2:00,4,0,1,1,15.58,19.695,71,0
10/22/2012 3:00,4,0,1,1,16.4,20.455,62,0
10/22/2012 4:00,4,0,1,1,15.58,19.695,66,0
10/22/2012 5:00,4,0,1,1,15.58,19.695,76,6.0032
10/22/2012 6:00,4,0,1,1,14.76,18.18,76,6.0032
10/22/2012 7:00,4,0,1,1,15.58,19.695,66,6.0032
10/22/2012 8:00,4,0,1,1,18.04,21.97,67,0
10/22/2012 9:00,4,0,1,1,18.86,22.725,63,6.0032
10/22/2012 10:00,4,0,1,1,20.5,24.24,55,0
10/22/2012 11:00,4,0,1,1,22.96,26.515,37,11.0014
10/22/2012 12:00,4,0,1,1,23.78,27.275,35,0
10/22/2012 13:00,4,0,1,1,25.42,31.06,29,11.0014
10/22/2012 14:00,4,0,1,1,25.42,30.305,27,12.998
10/22/2012 15:00,4,0,1,1,26.24,31.06,29,11.0014
10/22/2012 16:00,4,0,1,1,25.42,31.06,33,11.0014
10/22/2012 17:00,4,0,1,1,25.42,31.06,33,7.0015
10/22/2012 18:00,4,0,1,1,22.14,25.76,64,7.0015
10/22/2012 19:00,4,0,1,1,21.32,25,52,7.0015
10/22/2012 20:00,4,0,1,1,20.5,24.24,59,7.0015
10/22/2012 21:00,4,0,1,1,19.68,23.485,67,6.0032
10/22/2012 22:00,4,0,1,1,18.86,22.725,82,8.9981
10/22/2012 23:00,4,0,1,1,18.86,22.725,82,7.0015
10/23/2012 0:00,4,0,1,1,18.86,22.725,88,11.0014
10/23/2012 1:00,4,0,1,1,18.86,22.725,77,11.0014
10/23/2012 2:00,4,0,1,1,18.04,21.97,88,8.9981
10/23/2012 3:00,4,0,1,1,18.04,21.97,77,8.9981
10/23/2012 4:00,4,0,1,1,17.22,21.21,77,7.0015
10/23/2012 5:00,4,0,1,1,18.04,21.97,77,6.0032
10/23/2012 6:00,4,0,1,1,16.4,20.455,82,6.0032
10/23/2012 7:00,4,0,1,2,18.04,21.97,77,7.0015
10/23/2012 8:00,4,0,1,2,18.86,22.725,72,6.0032
10/23/2012 9:00,4,0,1,2,20.5,24.24,72,7.0015
10/23/2012 10:00,4,0,1,1,22.14,25.76,60,0
10/23/2012 11:00,4,0,1,1,24.6,31.06,53,0
10/23/2012 12:00,4,0,1,2,25.42,31.06,46,6.0032
10/23/2012 13:00,4,0,1,2,26.24,31.06,44,0
10/23/2012 14:00,4,0,1,1,27.88,31.82,41,11.0014
10/23/2012 15:00,4,0,1,1,27.88,31.82,41,15.0013
10/23/2012 16:00,4,0,1,1,27.88,31.82,44,6.0032
10/23/2012 17:00,4,0,1,1,27.88,31.82,41,0
10/23/2012 18:00,4,0,1,1,25.42,31.06,53,6.0032
10/23/2012 19:00,4,0,1,1,25.42,31.06,57,6.0032
10/23/2012 20:00,4,0,1,1,23.78,27.275,64,8.9981
10/23/2012 21:00,4,0,1,1,22.96,26.515,68,0
10/23/2012 22:00,4,0,1,1,22.96,26.515,68,7.0015
10/23/2012 23:00,4,0,1,1,22.14,25.76,73,7.0015
10/24/2012 0:00,4,0,1,1,22.14,25.76,73,6.0032
